Customer_ID,Date,Category,Merchant_Name,Amount,Gender,Birthdate,City
cae05880b56591b,2025-10-09,Alimentación,Dia,94.53,F,1982-03-30,Soria
21db03aed62e3e4,2025-03-16,Salud,Farmacia,37.02,NB,1983-10-12,Álava
7dd4f384051e946,2025-07-19,Gasolineras,Plenoil,28.65,F,1975-02-20,Teruel
d76808f42293701,2025-05-23,,Supermercado Local,142.51,F,2007-03-05,Santa Cruz de Tenerife
d27796d63857678,2025-03-16,Moda,modas paqui,79.68,M,1971-05-27,Jaén
e50a4cafdadbaa3,2025-06-01,Transporte,Iberia,450.93,M,1954-08-07,Valencia
a84077f32e0ef4c,2025-10-15,Gasolineras,Cepsa,26.04,NB,2005-12-15,Ávila
2bcf0fe0bcc0e08,13/07/2025,Gasolineras,Plenoil,,F,1992-01-29,Jaén
201ac2aa2732bc1,2025-05-27,Moda,Stradivarius,31.27,NB,1955-01-28,Navarra
0d84e6a2eef64ff,2025-04-25,Galp,Gasolineras S.L.,72.33,M,1987-05-29,Baleares
20136d3b2ebd696,2025-01-08,Gasolineras,GALP,76.3,F,1981-08-29,Navarra
50d15e139a7c782,2025-04-12,Salud,Adeslas,75.68,M,1975-07-17,Cáceres
37396ea975eb398,2025-07-06,Transporte,Cabify,28.19,NB,1961-08-21,Barcelona
3e983c3222c81a7,2025-07-08,Salud,Adeslas,58.4,NB,2003-06-30,Burgos
1b376d41413e220,2025-05-05,Transporte,Iberia,555.01,M,1963-12-02,Alicante
10bb112cb893616,2025-04-12,Hogar,MediaMarkt,87.08,M,1964-01-26,Zaragoza
3edcd29f775fffa,2025-06-07,Gasolineras,BP,60.88,M,2003-09-22,León
d0792d12d22b318,2025-01-21,,Amazon,79.26,F,2005-10-27,Palencia
9efe242af068711,2025-10-18,Salud,Sanitas,15.21,M,1952-12-08,Valladolid
d40e9817c4c5e14,2025-02-28,Salud,Dentista,29.9,M,1951-07-21,La Rioja
80c2bf35ace312c,2025-11-26,Transporte,Iberia,473.26,F,1996-06-19,Málaga
c364aba25338064,2025-03-31,Transporte,Bicimad,86.2,M,1983-01-11,Cuenca
49eb8974f6f1f98,2025-06-19,Moda,H&M,71.63,F,1956-09-15,Pontevedra
bcb024fea2fd627,2025-11-07,Restauración,Kebab,68.82,F,2000-10-11,Valladolid
9943141d5c90b22,2024-12-18,Ocio,NETFLIX,9.88,F,1965-07-23,Jaén
dbdd73c2b1cee6f,2024-12-18,Transporte,Alsa,18.23,NB,1971-07-28,Guadalajara
ba203818314b104,2025-04-27,Hogar,PcComponentes,5.98,NB,2004-11-16,Murcia
d5a3112d067288f,2025-03-15,Transporte,Iberia,477.6,M,2001-04-08,Melilla
774d8710d9766a7,2025-10-28,Transporte,Taxi,20.13,F,1959-08-26,Huelva
119e9de751ee6c3,2025-08-22,Moda,H&M,87.89,NB,1950-04-05,Teruel
f6d5149f86f8e99,2025-09-21,Alimentación,Supermercado Local,138.46,NB,1982-05-21,Ceuta
84915788ed74752,2025-07-02,Gasolineras,Plenoil,8.91,F,1981-04-27,Asturias
02f282c127c005d,2025-11-04,Salud,Sanitas,39.18,NB,1983-12-09,León
9fb2ffd10d2e7ef,2025-12-06,Hogar,pccomponentes,75.73,F,1960-05-25,Sevilla
cdc0d7d77f30232,2025-10-02,Alimentación,Carrefour,92.32,NB,1960-12-04,Guipúzcoa
d1feb8b52fa9289,2025-05-13,,Starbucks,57.62,NB,1977-08-10,Baleares
4abc875bd078cd3,2025-12-14,Moda, Zara ,36.88,M,1983-09-05,Ceuta
39a4ebc21f6a54c,2025-09-10,Hogar,PcComponentes,62.38,M,1982-08-29,Cuenca
a1dc3e346e828d3,2025-11-02,Transporte,Metro Madrid,81.22,NB,2002-09-19,Ourense
3dd5891afc23589,2025-01-08,Alimentación,Eroski,112.6,NB,1963-06-29,Asturias
48d80e7309e322a,2025-09-02,Restauración,VIPS,49.6,NB,1971-08-27,Huesca
b76982cedc28118,2025-08-14,Transporte,Uber,53.24,F,2002-11-21,Melilla
2c0c6516bf205fe,2025-07-08,Transporte,Bicimad,19.0,M,1978-04-16,Lleida
6dd21ff05f1ca67,2025-01-03,Hogar,PcComponentes,46.14,M,1951-07-17,Asturias
1c9483c7c472be2,2025-06-13,Moda,El Corte Inglés,30.5,M,1973-12-29,Almería
4afdbef1665590a,2025-11-17,Gasolineras,bp,44.86,NB,1999-03-16,Málaga
7f91a12d7788272,2025-04-02,Alimentación,Eroski,111.1,F,1961-02-27,La Coruña
c4fdb784ee32beb,2025-08-26,Hogar,MediaMarkt,66.54,M,1967-07-16,Málaga
99345d0dc47e249,2025-12-02,Gasolineras,Plenoil,16.22,NB,1975-12-12,Lleida
63143de3fcf7fdc,2025-02-18,Transporte,Taxi,86.73,M,1959-04-19,Burgos
cab5720ee71d343,2025-08-09,Dia,Alimentación,34.6,F,1977-03-03,Guadalajara
0f76d8e40f2c315,2025-05-24,Transporte,Uber,6.87,M,1994-09-03,Barcelona
56437e364088ffe,2025-09-22,Salud,Adeslas,66.14,F,1974-06-08,Baleares
de7b4770870a674,2025-10-08,Restauración,Rodilla,57.55,M,1992-01-23,Zamora
f3758ae1e8e9e07,2025-04-19,Moda,Primark,73.55,NB,1967-08-23,Las Palmas
7a5672ed6cc437a,2025-03-07,Transporte,EMT,49.05,NB,1995-08-25,Ceuta
89e08e973f1802b,2024-12-23,Alimentación,MERCADONA,90.21,F,1985-05-19,Madrid
39dea21108ac672,2025-05-25,Salud,Sanitas,58.8,NB,1981-06-26,Melilla
528296dfb71accb,01/04/2025,Restauración,Rodilla,16.04,NB,1992-05-16,Navarra
646258c6619f92b,2024-12-18,Moda,Stradivarius,6.03,M,1986-04-13,Huelva
7dc270440444b7a,2025-05-06,Ocio,Netflix,29.3,NB,1950-10-26,Sevilla
863b808c678c6a5,2025-06-09,,sanitas,74.05,F,1986-09-13,Sevilla
6a8f11db6f54b98,2025-12-11,Restauración, Vips ,78.42,NB,1968-03-25,Murcia
219f991a41b9f4c,06/08/2025,Alimentación,hipercor,103.15,F,1962-12-15,Cuenca
b32da36030da714,2025-02-19,Restauración,McDonalds,59.71,NB,1958-08-31,Zaragoza
07e4f3fa22587ce,2025-05-03,Gasolineras,Shell,29.57,M,1967-01-02,Álava
5c21b12153a65c5,2025-02-18,Ocio,Cinesa,38.34,F,1950-04-11,Jaén
8fbadef93279ec2,2025-05-17,Salud,Sanitas,9.39,M,2002-05-13,Las Palmas
90f51eeccad8a7d,2025-06-08,Transporte,Renfe,763.23,NB,1993-02-24,Vizcaya
3bf7b9b0ae1ca42,2025-03-10,Transporte,Metro Madrid,48.15,M,1998-09-23,Barcelona
10bb112cb893616,2025-05-07,Hogar,Amazon,45.54,M,1964-01-26,Zaragoza
ed685a3d1ea1a58,2025-08-22,,eroski,118.59,NB,1996-11-14,Cádiz
1d8d05e791e2171,2025-10-17,Hogar,MediaMarkt,9.74,M,2004-06-18,Baleares
32fa49d1f4c9de5,2025-09-30,Gasolineras,Cepsa,35.9,M,1953-07-15,Baleares
e38c70bf6c0e786,2025-01-24,Gasolineras,Repsol,82.95,M,1974-07-08,Navarra
9da6c05b142e21b,2025-08-03,Ocio,Museo,45.55,M,1983-10-29,Sevilla
f35bfb9ffb19ccd,2025-01-29,Gasolineras,Ballenoil,86.45,NB,1961-03-19,Badajoz
6ae6aca53c480ce,2025-01-06,Alimentación,Supermercado Local,173.94,F,1998-05-04,Ceuta
fcb8632db802bf1,2025-11-18,,restauración,74.49,NB,1965-03-31,Teruel
fc9e3b264cdfab3,2025-01-29,Transporte,Bicimad,20.96,M,2001-03-25,Granada
44401c3c93dd1f3,2025-01-26,Salud,Dentista,80.58,F,1952-12-11,Tarragona
c7c48969629bdf7,2025-08-11,Restauración, Bar Manolo ,24.31,M,2004-05-23,Huelva
904b332c18afb1a,2025-04-20,Hogar,MediaMarkt,10.57,M,1985-08-22,Lleida
a6ddb0ae6d8ac9e,2025-09-29,Starbucks,Restauración,15.02,NB,1951-05-21,Lleida
cab5720ee71d343,2025-01-10,Moda,El Corte Inglés,17.43,F,1977-03-03,Guadalajara
34497dc5d7b1782,2025-05-18,Ocio,Netflix,81.16,F,1966-07-08,Segovia
5b1e754b8e954ff,2025-05-21,Transporte,iberia,490.5,NB,1955-06-27,Valencia
cde5b16a19a7296,2025-04-11,Moda,Pull&Bear,68.67,M,1972-11-23,León
be26cac3d5bf120,2025-02-05,Gasolineras,Repsol,82.15,F,1973-05-14,Toledo
13a65926b073937,2025-05-14,Transporte,Bicimad,,NB,1966-03-29,Almería
0af844353b436dc,2025-07-09,Ocio, Teatro ,55.5,M,1982-05-20,Salamanca
7c09f8d3c4d4248,2025-02-25,Hogar,Leroy Merlin,88.12,F,1954-11-04,Ceuta
f3ff6cb74c4c57a,2025-11-26,Alimentación,Eroski,84.65,M,1967-07-29,Las Palmas
f8f69bd4f4479b0,2025-05-30,Moda,Pull&Bear,10.08,NB,2004-01-29,Sevilla
7d87f3960b793ba,2024-12-29,Moda,H&M,36.89,M,1998-06-24,Cuenca
93dfc49f6c686a0,2025-08-22,Moda,Stradivarius,39.11,M,1993-10-20,Pontevedra
1d8d05e791e2171,2024-12-23,Ocio,cinesa,49.29,M,2004-06-18,Baleares
89a4ac5ed079964,2024-12-28,Salud,Dentista,76.88,M,1951-10-08,Alicante
c8ef6dfa0583a1f,2025-07-11,,LIDL,138.95,M,1995-08-26,Salamanca
b0bb70e7a2f8817,2025-04-04,Salud,Farmacia,54.45,F,1963-03-17,Salamanca
240c36688d9b25f,2025-11-21,,Dentista,12.93,M,2005-03-13,Jaén
4c0ee8cc93c9443,2025-05-09,Moda,H&M,33.47,M,1991-07-20,Madrid
d76808f42293701,2025-09-11,Restauración,100 MONTADITOS,67.32,F,2007-03-05,Santa Cruz de Tenerife
58052662f5dcdd6,2024-12-21,,Adeslas,77.68,F,1957-04-03,Barcelona
08a3ebab4872311,2025-10-30,Restauración,Rodilla,18.03,F,1973-01-06,La Coruña
11554bd708fc411,2025-04-27,Alimentación,Lidl,56.58,M,2000-01-11,Valladolid
6c16eaf6a87121e,2025-11-10,Alimentación,Dia,109.5,F,1995-04-02,Asturias
37175b72b4458a8,2025-11-21,Ocio,Teatro,44.4,F,1994-04-01,Guadalajara
54d996ee798eecc,2025-04-14,Hogar,MediaMarkt,87.6,M,1960-02-01,Almería
bce900d19e49949,2025-10-11,Transporte,Taxi S.L.,62.14,NB,1974-04-07,Alicante
8e6d13e12dc9f59,2025-08-04,Transporte,Taxi,81.92,NB,1988-05-05,Madrid
577601bc6cad506,2025-10-24,Salud,Adeslas,61.13,F,1950-12-27,Ciudad
473b5d9ac4b9951,2025-09-03,Gasolineras,Shell,52.09,M,1992-06-25,Burgos
3d939e5d3f29ec6,2025-08-23,Transporte,Bicimad,14.91,NB,1971-07-11,Ciudad
ecbbda681a3b540,2025-01-04,Salud,MiFarma,8.15,M,2000-05-13,Palencia
20136d3b2ebd696,2025-10-07,Transporte,Alsa,5.31,F,1981-08-29,Navarra
922145eb7de5b67,2025-01-22,Hogar,MediaMarkt,,F,1985-07-08,Lleida
71364091311434d,2025-10-29,,adeslas,87.73,M,1985-04-02,Cuenca
87eede84995a753,2025-03-07,Transporte,ALSA,6.6,M,1960-06-18,Madrid
9e867629d9a9886,14/08/2025,Gasolineras,Cepsa,28.95,M,1967-10-10,Valencia
ad8dca7379bd647,2025-11-25,Hogar,Amazon,47.91,NB,1975-06-09,Tarragona
e701461857f1783,2025-11-25,Ocio,Steam,65.51,NB,1986-01-07,Teruel
d4e998b18c7e892,2025-07-25,Hogar,Leroy Merlin,38.09,NB,1977-07-02,Almería
d10e2b5a8decfd8,2025-03-16,,Starbucks,26.79,M,1960-04-30,Valladolid
73389294517c44f,2025-12-03,Salud,Adeslas,50.02,NB,1997-10-01,Asturias
5d18e2226aaa8e7,2025-11-09,Gasolineras,Shell,79.11,NB,2001-01-12,Vizcaya
438ee5152ef35ce,2024-12-17,Alimentación,Lidl,80.42,F,1985-08-06,Vizcaya
0804832bb826f64,2025-02-06,Gasolineras,Ballenoil,47.43,F,2005-02-25,Granada
49de16549e54287,2025-12-04,Alimentación,Aldi,34.46,F,1972-04-21,Teruel
951d1f78840262b,2025-04-27,Hogar,PcComponentes,15.7,NB,1965-10-16,Guipúzcoa
69fd6def4b379fa,2025-05-18,Salud,Farmacia,61.23,NB,2002-09-12,Valladolid
a827f17a73faf53,2025-09-08,Restauración,telepizza,30.81,M,1979-12-24,Huesca
8d33bdaeba3bd9d,2025-06-19,Hogar,Amazon,25.56,NB,2006-07-07,Tarragona
e02484c66a24757,2025-02-23,,Sanitas,7.86,M,2005-03-12,Barcelona
514a6fcbab9e5ce,2025-08-24,Alimentación,Aldi,49.22,M,1970-08-22,Madrid
634a1f5f7558f4b,2025-06-19,Salud,FARMACIA,8.34,NB,1992-10-02,Castellón
c4832d4af5761aa,2025-08-28,Moda,Primark,22.05,F,1968-12-09,Valladolid
47154ed2fc75072,2025-11-07,Transporte,Uber,23.56,M,1964-12-19,Málaga
7c4323de43dffa2,2025-06-07,,Shell,7.55,NB,2006-12-23,Navarra
b56aeef670ba3e6,2025-02-19,,Metro Madrid,47.55,F,2006-12-13,Huesca
e6c5e9cbf3212da,2025-08-31,Alimentación,Aldi,130.26,F,1975-12-26,Jaén
86c30a0d0ddd129,2025-09-07,Salud,Adeslas,15.65,F,2006-02-04,Huesca
90e163125cc2102,2025-05-22,Alimentación,Lidl,77.78,M,2006-11-12,Guadalajara
ae2bba562f81371,2025-06-03,Moda,Pull&Bear,34.96,M,2002-04-18,Zamora
92288d571544b8f,2025-07-17,Alimentación,Eroski,21.31,M,1972-01-10,La Rioja
fde60f392012297,2025-03-25,Restauración,Vips,34.55,F,1978-06-25,Álava
b0b6ca11aa3ab3b,2025-07-30,Gasolineras,Shell,36.36,NB,1963-01-23,Segovia
3f00cfbc2f98f0f,2025-07-10,Gasolineras,Shell,51.43,F,1962-08-13,Melilla
f92731c8083e0f4,2025-12-09,Moda,Primark,38.33,NB,2006-07-05,Córdoba
eae282268bb78d2,2025-01-21,Restauración,McDonalds,43.16,NB,1972-04-18,Huelva
310984b7382c275,2025-08-02,Restauración,Kebab,10.51,NB,1975-06-24,Cáceres
b6ba3e193b7b889,2025-01-23,,starbucks,43.77,F,1981-03-28,Granada
19cd0ed43260e41,2025-03-18,Ocio,PlayStation,6.26,M,1964-06-11,Córdoba
43598d54e96ddac,2025-06-05,Salud,Farmacia,35.66,NB,1962-09-15,Toledo
5806e07fbe136bb,2025-01-15,Ocio,Museo,58.14,F,1971-03-20,Barcelona
c45aef1b6ff028f,2025-10-16,Hogar,IKEA,244.89,NB,1983-11-26,León
6477bdf4ba61a60,2025-01-03,Alimentación,Lidl,69.62,F,1970-07-13,Almería
a107e90af8037fa,2025-11-22,Hogar,IKEA,505.35,NB,1957-10-13,León
59dac4c4c0c6ba4,2025-12-04,Salud,MiFarma,39.64,M,1975-05-13,Málaga
774de81b0d2682b,2025-10-17,,Supermercado Local,83.57,F,1979-12-26,Soria
b6b4733f531fdf9,2025-04-22,Gasolineras,Shell,55.15,M,1981-02-11,Toledo
d89350cd9e2216f,2025-04-11,Transporte,Taxi,24.68,NB,1996-07-18,La Coruña
d738a15d7172aa0,2025-04-16,Transporte,Bicimad,45.31,NB,1984-07-20,Málaga
ed9ef6105b49a51,2025-05-18,Hogar,Leroy Merlin,64.83,NB,1972-01-08,Barcelona
b9c2af06d4df5b8,2025-01-21,Restauración,Rodilla,9.71,NB,1973-04-28,Córdoba
f5e79ec7fdc16b1,2025-12-03,Hogar,PcComponentes,59.26,NB,1955-12-20,Pontevedra
35fdf27324fbf90,2025-04-23,Hogar,Amazon,59.53,NB,2007-05-17,Guadalajara
a052b7c0527bc77,2025-12-04,Alimentación,Carrefour,34.55,NB,1960-06-17,León
7567e8133e2cab6,2025-05-12,Alimentación,Dia,76.23,M,2004-08-19,La Rioja
94fb989cf005203,2025-04-07,Alimentación,Dia,155.55,NB,2000-08-22,Castellón
6368f70832e45db,2024-12-14,Salud,Farmacia,48.69,F,1977-07-15,Valladolid
9a08d4628417ef4,2025-11-03,Restauración,Vips,14.44,NB,1995-07-10,Toledo
14941faf46160d6,2025-01-12,Alimentación,Mercadona,117.95,F,1982-07-16,Sevilla
163f626ce8e271b,2025-11-01,Transporte,Taxi,80.79,NB,2000-09-07,Zamora
31ac9f306b10d57,2025-06-26,Gasolineras,BP,78.91,M,1978-02-23,Guipúzcoa
825cd178fe1ef76,2025-02-09,Gasolineras,BP,43.32,M,2006-05-11,Asturias
c339d383d8ae24e,2025-05-22,Gasolineras,Shell,56.6,M,1992-08-01,Badajoz
a78463bcc2bd4a6,2025-03-05,Hogar,Leroy Merlin,88.23,F,1975-05-01,Lleida
fbd2976ae61ffb1,2025-06-21,Hogar,MediaMarkt,70.8,NB,1996-07-12,Girona
f0bdcf16e54bf8a,2025-06-20,Salud,Dentista,87.24,F,1998-03-19,Jaén
e445df6e88c6034,2025-07-07,Alimentación,mercadona,55.91,F,1986-12-27,Álava
5b64bbfeec6299f,2025-10-02,Transporte,Metro Madrid,34.11,F,2002-11-10,Zamora
ff0b89ca4c812e1,2025-10-10,Transporte,EMT,27.83,M,2003-02-04,Girona
c583f779ca2ea4c,2025-07-27,Ocio,cinesa,,F,1958-02-15,Ciudad
ef280c046126958,2025-09-23,Alimentación,Supermercado Local,110.6,NB,1978-08-11,Murcia
9f4e2df08d42ea4,2025-05-29,Gasolineras,Galp,40.88,F,1974-11-11,Madrid
67fd13bd9dba561,2025-02-24,Transporte,taxi,,M,1965-03-09,Ciudad
d260fe8bbd14476,2025-03-12,Alimentación,Eroski,43.85,F,1962-05-09,Jaén
32b7d926c97376b,2025-09-04,Restauración,Starbucks S.L.,44.81,F,1988-11-22,Santa Cruz de Tenerife
0f2fc297fd60ce2,2025-02-21,Salud,MiFarma,67.04,F,1982-06-04,Tarragona
5081d9ab75dc9c1,2025-10-13,Transporte,Alsa,52.2,F,2006-12-15,Guadalajara
ab6b032770ee599,2025-11-18,Alimentación,Dia,142.79,M,1981-08-05,Zaragoza
522888bbd1e98ca,2025-11-30,Alimentación,Hipercor,157.91,NB,1950-02-02,Las Palmas
f9fa5f3fac4c4bd,2025-08-24,Hogar,MediaMarkt,62.73,F,2003-10-09,Guipúzcoa
c20de55e55a06bf,2025-02-11,Hogar,IKEA,217.03,F,1953-06-12,Salamanca
152a4e2b6a3fa73,2025-08-30,Alimentación,Aldi,42.44,F,1986-03-20,La Rioja
7f98d66ae3fe3bc,2025-12-14,Alimentación,lidl,48.62,F,2001-03-20,Salamanca
6505d401ca881a7,2025-06-23,Transporte,Bicimad,37.92,F,1959-05-15,Salamanca
006a15efa7b146d,21/03/2025,Hogar,PcComponentes,65.11,NB,1965-02-10,Palencia
eb9e1f2fbf41a75,2025-11-18,Salud,Adeslas,35.65,M,1958-08-18,Cantabria
410167d2e0e15eb,2025-04-09,Restauración,bar manolo,29.42,NB,1973-07-30,Melilla
54c2aa7778a9a52,2025-06-02,Ocio,Teatro,33.37,F,1991-06-14,Baleares
557894535bc00bc,2024-12-31,Ocio,PlayStation,77.8,F,1996-09-15,Albacete
2c57eb339b68e88,2025-06-11,Transporte,Renfe,746.21,NB,1981-07-12,Huelva
650b7dd26963969,2025-04-11,Restauración,100 Montaditos,83.31,M,1974-05-27,Pontevedra
9d27a2d5f44b352,2025-12-14,Hogar,Leroy Merlin,60.64,F,1980-01-11,Sevilla
c2b2a3bd6633a34,2025-05-03,Alimentación,Supermercado Local,64.04,M,1964-01-09,Zamora
bcaf4bcdaf4b970,2025-12-11,Moda,Stradivarius,57.43,NB,1963-12-09,Lugo
9b878ba9d147b80,2025-04-17,Ocio,Cinesa,54.94,NB,1974-04-05,Zaragoza
21471baf2e5b5eb,2025-02-25,Salud,Adeslas,80.7,M,2006-07-12,Cuenca
444b1a762379b11,2025-10-21,Ocio,yelmo cines,34.5,NB,1954-09-30,Burgos
de0a318bb41db8a,2025-09-16,Alimentación,FruteríadeBarrio,91.26,F,1967-04-27,Ourense
a1e3534112e1e98,2025-03-14,Gasolineras,Gasolinera LowCost,25.37,F,1964-02-03,Cádiz
287590319b4f626,2025-04-05,Alimentación,Mercadona,90.81,M,1950-12-28,Jaén
79e691d18a4d7e2,2025-06-28,Ballenoil,Gasolineras,89.96,M,1990-01-03,Lugo
3973e3002e303b1,2025-10-29,Salud,Dentista,13.56,M,2005-02-17,Ceuta
da62bdb5b08f20b,2025-08-12,Moda,Zara,53.48,F,2000-02-28,Navarra
25ab0f6860930d9,2025-01-02,Hogar,IKEA,798.07,F,1960-08-10,Huesca
133f6c62c6c785e,2025-01-29,Alimentación,Mercadona,168.5,NB,1986-09-21,Burgos
c7dd6fd74228d07,2024-12-19,Alimentación,Eroski,173.83,F,1973-08-18,Cáceres
293d2352dee80c2,2024-12-21,Ocio,Museo S.L.,78.47,M,1976-09-01,León
c8b15ef12edeca3,2025-03-27,Transporte, Iberia ,53.23,F,1989-04-27,Madrid
c9eaccafe6179db,2025-08-04,Salud,Adeslas,46.92,NB,1993-08-23,Asturias
87a7d5bf39b2f06,2025-02-10,Hogar,PcComponentes S.L.,36.68,NB,1974-05-08,Santa Cruz de Tenerife
9ca579d25c00220,2025-05-27,Moda,El Corte Inglés,57.09,F,1960-09-07,Cuenca
4a287bd22ab40d8,2025-07-12,Restauración,Burger King,15.06,F,1995-04-09,Guadalajara
036b3a6cb7ea0d1,2025-07-03,Gasolineras,Repsol,45.66,M,1958-06-19,Ávila
5271507b2f82c00,2025-05-12,Transporte,Cabify,24.26,NB,1987-09-25,Zaragoza
cbb38779dca2173,2025-02-08,Salud,Sanitas,64.94,F,1981-05-25,Pontevedra
4c95e7f4c73a8aa,2025-04-15,,Museo,84.55,M,2007-11-21,Ceuta
b5c6460f3eeef9e,2025-09-04,Restauración,VIPS,76.34,F,1973-09-02,Melilla
5a2cecbdc860f9b,2025-10-17,Restauración,Rodilla,14.47,NB,1985-11-09,Segovia
436dc0972a80389,2025-03-18,Alimentación,Dia,158.83,F,1985-03-01,Santa Cruz de Tenerife
463e9f2124f9036,2025-12-01,Alimentación,Carrefour,34.45,M,1979-05-02,Barcelona
655bcbcca81fe04,2025-06-18,Transporte,METRO MADRID,51.7,NB,1994-06-12,Cantabria
04d50b803aae4a9,2025-07-20,Plenoil, Gasolineras ,72.14,NB,1964-09-14,Navarra
863b808c678c6a5,2025-01-23,Transporte,Uber,64.13,F,1986-09-13,Sevilla
d99d48982fa03bb,2025-03-06,Gasolineras,BP,58.35,F,1977-03-27,Álava
fd00068521ce2e4,2025-04-04,Restauración,VIPS,31.7,M,1995-08-03,Pontevedra
926f5675d457097,2025-10-16,Hogar,PcComponentes,83.67,M,2001-07-24,Cádiz
daa7163b8ae90c8,2025-11-08,Transporte,taxi,30.11,M,1957-04-29,Pontevedra
e722d9ca8fbd9a7,30/04/2025,Ocio,PlayStation,37.13,F,1978-09-04,Lugo
6865207f0b0f361,2025-11-10,Gasolineras,Cepsa,58.12,F,1978-12-04,Vizcaya
f376b5cc3927b8b,2025-07-13,Ocio,Netflix,80.64,F,1981-03-22,Cuenca
43c63307e040a89,2025-10-11,Moda,El Corte Inglés,21.44,M,1973-07-01,Lleida
f9cbc045d090615,05/04/2025,Supermercado Local,Alimentación,64.8,NB,1995-01-21,Lleida
f2d99311cfa8335,2025-09-01,Restauración,Rodilla,21.8,M,1995-11-01,Pontevedra
7c3282532bd9d69,2025-01-22,Gasolineras, Gasolinera LowCost ,77.39,F,2007-10-15,Vizcaya
d709cfcb9e25707,2024-12-30,Salud,Dentista,48.1,M,1990-06-12,Ourense
10b270d5b60ba53,2025-07-20,Restauración,Starbucks,63.85,M,2002-06-01,Salamanca
18e6b45abecce13,2025-05-04,Alimentación,Dia,117.76,M,2002-08-18,Segovia
dff68dc0cbfbc65,2025-05-25,Ocio,Teatro,80.61,F,1951-10-27,Valencia
247b648f6e2844a,2025-02-26,,Ballenoil,8.82,M,1982-07-28,Asturias
edcb39718160e2d,2025-02-14,Restauración,Telepizza,60.65,NB,1979-08-23,Ceuta
59244a049f8179e,2025-05-29,Transporte,Taxi,56.9,F,1986-08-06,Ávila
f8e917609d6ef0f,2025-11-15,Salud,Dentista,66.28,M,2004-04-30,Málaga
c6d007486bc8a47,2025-06-24,Moda,Stradivarius,12.84,F,2001-04-06,Cáceres
c76c43dc3787017,2025-07-22,Ocio,Teatro,51.31,M,1956-01-13,Albacete
d6c211db9982a80,2025-12-09,Gasolineras,BP,31.17,NB,1981-12-04,Soria
3780cb2473a1da6,2025-01-06,Moda,MANGO,6.99,F,1985-03-17,Salamanca
b91584b9e189728,2024-12-18,Alimentación,Aldi,24.93,M,1972-05-06,Salamanca
6b8aadb56b144fa,09/03/2025,Transporte,Alsa,89.39,M,2004-01-24,Palencia
c90b4f4910ad03b,2025-07-07,Moda,Mango,31.73,NB,1984-03-16,Almería
e6cd19efe750a86,2025-10-26,Ocio,Yelmo Cines,53.77,NB,1971-07-08,Soria
30b3009de8e833c,2025-01-18,,Galp,41.79,M,2007-06-22,Córdoba
f721c081d8ab6bd,2025-04-10,Alimentación,Supermercado Local,24.54,F,1975-04-11,Ceuta
5f0c7dbae28b8c2,2025-04-17,Restauración,Burger King,66.72,M,1982-08-23,Málaga
dfc6b148abec2ec,2025-08-31,Transporte,Alsa,79.26,NB,1976-01-28,Tarragona
f94a12cf17254d3,2025-10-08,Gasolineras,Gasolinera LowCost,82.85,F,1999-08-28,Baleares
625e9c4208bb812,2025-05-22,,McDonalds,68.82,M,1959-12-16,Jaén
13baa4549bd4ed5,2025-09-30,Transporte,EMT S.L.,32.94,M,1973-07-14,Cáceres
8e887fa550bb2c2,2025-07-25,,Kebab,34.69,F,1963-11-15,Valladolid
017a81d64ba044d,2025-09-18,Alimentación,Dia,121.29,F,1983-09-27,Madrid
14c8f8e72be5de3,2025-06-17,Hogar,PcComponentes,55.56,NB,1953-11-28,Almería
6fc1d75b41372a6,2025-02-07,Moda,Zara,83.79,NB,1987-07-09,La Coruña
0f89f6919860ef2,2025-07-17,Gasolinera LowCost,Gasolineras,9.49,NB,1953-01-11,Valladolid
1084a1d860f494f,2025-01-07,Hipercor,Alimentación,145.42,F,1953-10-03,Castellón
133f6c62c6c785e,2025-04-18,Hogar,MediaMarkt,6.4,NB,1986-09-21,Burgos
c76480909c3b911,2025-04-12,Alimentación,Mercadona,41.05,M,1999-03-08,Navarra
4c95e7f4c73a8aa,2025-05-19,Gasolineras,Cepsa,61.38,M,2007-11-21,Ceuta
b6ecd242868866f,2025-11-15,Transporte,uber,57.79,NB,1994-09-27,Murcia
f94113924fbf753,2025-10-14,Transporte,Cabify,86.98,F,1992-02-15,Teruel
0938f8d68e93e01,2025-01-29,Ocio,Netflix,59.38,M,1964-01-30,Segovia
cd45056704aeac9,2025-07-13,Transporte,Ryanair,46.93,M,2007-07-29,Ceuta
904b332c18afb1a,2025-02-23,Alimentación,Frutería de Barrio,21.01,M,1985-08-22,Lleida
b1e622005a0a1f7,2025-07-13,Alimentación,CARREFOUR,126.29,F,1957-07-27,Málaga
ab64c8a24866059,2025-09-28,Moda, Modas Paqui ,57.35,NB,1967-02-18,Cuenca
fc4920bae8be47d,2025-06-30,,EMT,10.27,NB,1959-12-12,Álava
dc5078836e6b26a,2025-03-10,,Iberia S.L.,203.36,NB,1995-10-16,Pontevedra
bae30b397c26e7e,2025-06-10,Transporte,Alsa,73.83,F,1965-10-14,Barcelona
62d676d312b86e7,2025-09-06,Alimentación,Lidl,39.61,M,1972-01-29,Jaén
7090ceacd13f155,2025-04-15,Salud, MiFarma ,64.87,M,1975-09-04,Ciudad
3f960f57c6671d6,2025-04-15,Restauración,McDonalds,51.25,M,1991-04-01,Las Palmas
